repo,project,file,kind,name,signature,tags,depends_on,lines,body_hash
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIncidentHistoryPort.cs,interface,TheWatch.Shared.Domain.Ports.IIncidentHistoryPort,interface IIncidentHistoryPort (4 members),#history #port,,32,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIncidentHistoryPort.cs,class,TheWatch.Shared.Domain.Ports.IncidentHistoryEntry,class IncidentHistoryEntry (13 members),#history,,16,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIncidentHistoryPort.cs,class,TheWatch.Shared.Domain.Ports.IncidentTimeline,class IncidentTimeline (11 members),#history,,14,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIncidentHistoryPort.cs,class,TheWatch.Shared.Domain.Ports.PaginatedResult,class PaginatedResult (5 members),,,8,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIncidentHistoryPort.cs,class,TheWatch.Shared.Domain.Ports.PersonalSafetyStats,class PersonalSafetyStats (13 members),,,16,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIncidentHistoryPort.cs,class,TheWatch.Shared.Domain.Ports.TimelineEvent,class TimelineEvent (7 members),#history,,10,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IInfrastructureHealthPort.cs,interface,TheWatch.Shared.Domain.Ports.IInfrastructureHealthPort,interface IInfrastructureHealthPort (4 members),#port,,14,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IInfrastructureHealthPort.cs,interface,TheWatch.Shared.Domain.Ports.IInfrastructureHealthProvider,interface IInfrastructureHealthProvider (4 members),#port,,14,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IInfrastructureHealthPort.cs,record,TheWatch.Shared.Domain.Ports.InfrastructureServiceHealth,record InfrastructureServiceHealth (0 members),#model,Dictionary; HealthState; string?,10,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IInfrastructureHealthPort.cs,record,TheWatch.Shared.Domain.Ports.ProviderInfo,record ProviderInfo (0 members),#model,,6,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIoTAlertPort.cs,interface,TheWatch.Shared.Domain.Ports.IIoTAlertPort,interface IIoTAlertPort (11 members),#port,,93,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIoTAlertPort.cs,record,TheWatch.Shared.Domain.Ports.IoTActiveAlertSummary,record IoTActiveAlertSummary (0 members),#model,IoTAlertStatus; IoTSource,7,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIoTAlertPort.cs,record,TheWatch.Shared.Domain.Ports.IoTAlertRequest,record IoTAlertRequest (0 members),#model,IDictionary; IoTLocation?; IoTSource; ResponseScope; string?,66,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIoTAlertPort.cs,record,TheWatch.Shared.Domain.Ports.IoTAlertResult,record IoTAlertResult (0 members),#model,IoTAlertStatus; string?; TimeSpan?,26,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIoTAlertPort.cs,record,TheWatch.Shared.Domain.Ports.IoTCheckInRequest,record IoTCheckInRequest (0 members),#model,IDictionary; IoTCheckInStatus; IoTLocation?; IoTSource; string?,16,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIoTAlertPort.cs,record,TheWatch.Shared.Domain.Ports.IoTCheckInResult,record IoTCheckInResult (0 members),#model,DateTime?; IoTCheckInResultStatus,10,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIoTAlertPort.cs,record,TheWatch.Shared.Domain.Ports.IoTDeviceRegistration,record IoTDeviceRegistration (0 members),#model,int?; IoTSource; IReadOnlyList; string?,33,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIoTAlertPort.cs,record,TheWatch.Shared.Domain.Ports.IoTDeviceStatus,record IoTDeviceStatus (0 members),#model,DateTime?; IReadOnlyList,8,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIoTAlertPort.cs,record,TheWatch.Shared.Domain.Ports.IoTLocation,record IoTLocation (0 members),#model,double?; string?,7,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIoTAlertPort.cs,record,TheWatch.Shared.Domain.Ports.IoTUserMapping,record IoTUserMapping (0 members),#model,DateTime?; IoTSource; string?,24,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIoTWebhookPort.cs,interface,TheWatch.Shared.Domain.Ports.IIoTWebhookPort,interface IIoTWebhookPort (6 members),#port,,61,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIoTWebhookPort.cs,record,TheWatch.Shared.Domain.Ports.WebhookRegistration,record WebhookRegistration (0 members),#model,DateTime?; IoTSource; string?,35,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIoTWebhookPort.cs,record,TheWatch.Shared.Domain.Ports.WebhookResult,record WebhookResult (0 members),#model,string?; TimeSpan?,19,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IIoTWebhookPort.cs,record,TheWatch.Shared.Domain.Ports.WebhookSignatureValidation,record WebhookSignatureValidation (0 members),#model,DateTime?; IoTSource; string?,17,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/INotificationPort.cs,record,TheWatch.Shared.Domain.Ports.DeviceRegistration,record DeviceRegistration (0 members),#model,DevicePlatform; string?,9,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/INotificationPort.cs,interface,TheWatch.Shared.Domain.Ports.INotificationRegistrationPort,interface INotificationRegistrationPort (5 members),#notification #port,,31,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/INotificationPort.cs,interface,TheWatch.Shared.Domain.Ports.INotificationSendPort,interface INotificationSendPort (3 members),#notification #port,,27,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/INotificationPort.cs,interface,TheWatch.Shared.Domain.Ports.INotificationTrackingPort,interface INotificationTrackingPort (4 members),#notification #port,,18,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/INotificationPort.cs,interface,TheWatch.Shared.Domain.Ports.ISmsPort,interface ISmsPort (3 members),#port,,29,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/INotificationPort.cs,record,TheWatch.Shared.Domain.Ports.NotificationPayload,record NotificationPayload (0 members),#model #notification,double?; NotificationCategory; NotificationChannel; NotificationPriority; ResponseScope?; string?; TimeSpan?,32,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/INotificationPort.cs,record,TheWatch.Shared.Domain.Ports.NotificationResponse,record NotificationResponse (0 members),#model #notification,double?; NotificationChannel; NotificationResponseAction; string?,12,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/INotificationPort.cs,record,TheWatch.Shared.Domain.Ports.NotificationResult,record NotificationResult (0 members),#model #notification,NotificationChannel; NotificationDeliveryStatus; string?,9,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/INotificationPort.cs,record,TheWatch.Shared.Domain.Ports.UserNotificationProfile,record UserNotificationProfile (0 members),#model #notification,IReadOnlyList; NotificationPriority; string?,10,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IOraclePort.cs,interface,TheWatch.Shared.Domain.Ports.IOraclePort,interface IOraclePort (9 members),#port,,19,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IPersonCapabilityPort.cs,interface,TheWatch.Shared.Domain.Ports.IPersonCapabilityPort,interface IPersonCapabilityPort (10 members),#port,,132,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IPhraseDetectionPort.cs,record,TheWatch.Shared.Domain.Ports.EmergencyPhrase,record EmergencyPhrase (0 members),#emergency #model,DateTime?; PhraseMatchStrategy; PhraseType,11,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IPhraseDetectionPort.cs,interface,TheWatch.Shared.Domain.Ports.IPhraseDetectionPort,interface IPhraseDetectionPort (6 members),#port,,27,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IPhraseDetectionPort.cs,interface,TheWatch.Shared.Domain.Ports.IPhraseMatchingEngine,interface IPhraseMatchingEngine (2 members),#port,,15,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IPhraseDetectionPort.cs,interface,TheWatch.Shared.Domain.Ports.IPhraseProgrammingPort,interface IPhraseProgrammingPort (6 members),#port,,9,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IPhraseDetectionPort.cs,record,TheWatch.Shared.Domain.Ports.PhraseMatchResult,record PhraseMatchResult (0 members),#model,EmergencyPhrase?; PhraseMatchStrategy; string?,9,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IPhraseDetectionPort.cs,class,TheWatch.Shared.Domain.Ports.SpeechTranscriptionEventArgs,class SpeechTranscriptionEventArgs : EventArgs (4 members),,EventArgs,7,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IQuickTapDetectionPort.cs,interface,TheWatch.Shared.Domain.Ports.IQuickTapConfigurationPort,interface IQuickTapConfigurationPort (2 members),#port,,8,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IQuickTapDetectionPort.cs,interface,TheWatch.Shared.Domain.Ports.IQuickTapEventPort,interface IQuickTapEventPort (2 members),#port,,16,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IQuickTapDetectionPort.cs,record,TheWatch.Shared.Domain.Ports.QuickTapConfiguration,record QuickTapConfiguration (1 members),#model,TimeSpan?,12,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IQuickTapDetectionPort.cs,record,TheWatch.Shared.Domain.Ports.QuickTapEvent,record QuickTapEvent (0 members),#model,TapTriggerType,8,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,class,TheWatch.Shared.Domain.Ports.DispatchDistancePolicy,class DispatchDistancePolicy (1 members),#emergency,,5,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,record,TheWatch.Shared.Domain.Ports.EligibleResponder,record EligibleResponder (0 members),#model #volunteering,string[]?,11,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,record,TheWatch.Shared.Domain.Ports.EscalationEvent,record EscalationEvent (0 members),#escalation #model,double?; EscalationPolicy; ResponseScope?,9,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,record,TheWatch.Shared.Domain.Ports.GuardrailsResult,record GuardrailsResult (0 members),#guardreport #model,GuardrailsVerdict; string?; string[]?,12,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,interface,TheWatch.Shared.Domain.Ports.IEscalationPort,interface IEscalationPort (4 members),#escalation #port,,20,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,interface,TheWatch.Shared.Domain.Ports.IMessageGuardrailsPort,interface IMessageGuardrailsPort (1 members),#guardreport #messaging #port,,16,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,interface,TheWatch.Shared.Domain.Ports.INavigationPort,interface INavigationPort (3 members),#port,,29,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,interface,TheWatch.Shared.Domain.Ports.IParticipationPort,interface IParticipationPort (4 members),#port,,21,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,interface,TheWatch.Shared.Domain.Ports.IResponderCommunicationPort,interface IResponderCommunicationPort (4 members),#port #volunteering,,36,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,interface,TheWatch.Shared.Domain.Ports.IResponseDispatchPort,interface IResponseDispatchPort (2 members),#emergency #port,,15,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,interface,TheWatch.Shared.Domain.Ports.IResponseRequestPort,interface IResponseRequestPort (6 members),#port,,20,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,interface,TheWatch.Shared.Domain.Ports.IResponseTrackingPort,interface IResponseTrackingPort (4 members),#port,,14,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,record,TheWatch.Shared.Domain.Ports.NavigationDirections,record NavigationDirections (0 members),#model,TimeSpan?,24,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,record,TheWatch.Shared.Domain.Ports.ParticipationPreferences,record ParticipationPreferences (0 members),#model,DayOfWeek[]?; string[]?; TimeOnly?,31,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,record,TheWatch.Shared.Domain.Ports.ResponderAcknowledgment,record ResponderAcknowledgment (0 members),#model #volunteering,AckStatus; string?; TimeSpan?,13,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,record,TheWatch.Shared.Domain.Ports.ResponderMessage,record ResponderMessage (0 members),#messaging #model #volunteering,double?; GuardrailsVerdict; ResponderMessageType; string?,25,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,record,TheWatch.Shared.Domain.Ports.ResponseRequest,record ResponseRequest (0 members),#model,DispatchStrategy; double?; EscalationPolicy; float?; ResponseScope; ResponseStatus; string?,25,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IResponseCoordinationPort.cs,class,TheWatch.Shared.Domain.Ports.ResponseScopePresets,class ResponseScopePresets (1 members),,,50,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ISceneNarrationPort.cs,interface,TheWatch.Shared.Domain.Ports.ISceneNarrationPort,interface ISceneNarrationPort (5 members),#port #watchcall,,66,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ISceneNarrationPort.cs,record,TheWatch.Shared.Domain.Ports.NarrationSystemPrompt,record NarrationSystemPrompt (0 members),#model #watchcall,,6,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ISceneNarrationPort.cs,record,TheWatch.Shared.Domain.Ports.SceneNarration,record SceneNarration (0 members),#model #watchcall,NarrationConfidence; string?,47,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ISensorFusionPort.cs,interface,TheWatch.Shared.Domain.Ports.ISensorFusionPort,interface ISensorFusionPort (10 members),#port #sensor,,118,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ISpatialIndex.cs,interface,TheWatch.Shared.Domain.Ports.ISpatialIndex,interface ISpatialIndex (5 members),#port #spatial,,8,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IStorageService.cs,interface,TheWatch.Shared.Domain.Ports.IStorageService,interface IStorageService (9 members),#port #service,,12,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IStructurePort.cs,interface,TheWatch.Shared.Domain.Ports.IStructurePort,interface IStructurePort (14 members),#guardreport #port,,155,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ISurveyPort.cs,interface,TheWatch.Shared.Domain.Ports.ISurveyPort,interface ISurveyPort (7 members),#port,,29,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ISwarmAgentPort.cs,interface,TheWatch.Shared.Domain.Ports.ISwarmAgentPort,interface ISwarmAgentPort (3 members),#port #swarm,,21,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ISwarmAgentPort.cs,record,TheWatch.Shared.Domain.Ports.SwarmAgentMessage,record SwarmAgentMessage (0 members),#messaging #model #swarm,,1,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ISwarmAgentPort.cs,record,TheWatch.Shared.Domain.Ports.SwarmAgentResponse,record SwarmAgentResponse (0 members),#model #swarm,string?,4,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ISwarmInventoryPort.cs,interface,TheWatch.Shared.Domain.Ports.ISwarmInventoryPort,interface ISwarmInventoryPort (11 members),#port #swarm,,43,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ISwarmInventoryPort.cs,record,TheWatch.Shared.Domain.Ports.SwarmFileRecord,record SwarmFileRecord (12 members),#model #swarm,,15,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ISwarmInventoryPort.cs,record,TheWatch.Shared.Domain.Ports.SwarmGoalRecord,record SwarmGoalRecord (2 members),#model #swarm,,5,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ISwarmInventoryPort.cs,record,TheWatch.Shared.Domain.Ports.SwarmSupervisorRecord,record SwarmSupervisorRecord (9 members),#model #swarm,,12,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ISwarmPort.cs,interface,TheWatch.Shared.Domain.Ports.ISwarmPort,interface ISwarmPort (13 members),#port #swarm,,65,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ITelephonyPort.cs,record,TheWatch.Shared.Domain.Ports.DtmfEvent,record DtmfEvent (0 members),#model,DtmfDetectionMethod,17,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ITelephonyPort.cs,interface,TheWatch.Shared.Domain.Ports.ITelephonyPort,interface ITelephonyPort (15 members),#port,,115,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ITelephonyPort.cs,record,TheWatch.Shared.Domain.Ports.TelephonyDeviceRegistration,record TelephonyDeviceRegistration (0 members),#model,int?; string?; TelephonyGatewayType; TelephonyListenMode,58,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ITelephonyPort.cs,record,TheWatch.Shared.Domain.Ports.TelephonyPrivacyConsent,record TelephonyPrivacyConsent (0 members),#gdpr #model,DateTime?; string?,25,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ITelephonyPort.cs,record,TheWatch.Shared.Domain.Ports.VoiceCallRequest,record VoiceCallRequest (0 members),#model,IReadOnlyDictionary; NotificationPriority; string?,40,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/ITelephonyPort.cs,record,TheWatch.Shared.Domain.Ports.VoiceCallResult,record VoiceCallResult (0 members),#model,string?; TimeSpan?; VoiceCallStatus,25,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IThreatTrackingPort.cs,interface,TheWatch.Shared.Domain.Ports.IThreatTrackingPort,interface IThreatTrackingPort (15 members),#port,,166,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IVectorSearchPort.cs,interface,TheWatch.Shared.Domain.Ports.IVectorSearchPort,interface IVectorSearchPort (7 members),#port,,26,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IVolunteeringPort.cs,class,TheWatch.Shared.Domain.Ports.AvailabilityScheduleEntry,class AvailabilityScheduleEntry (3 members),#scheduling,,11,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IVolunteeringPort.cs,interface,TheWatch.Shared.Domain.Ports.IVolunteeringPort,interface IVolunteeringPort (10 members),#port #volunteering,,57,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IVolunteeringPort.cs,class,TheWatch.Shared.Domain.Ports.LeaderboardEntry,class LeaderboardEntry (6 members),,,9,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IVolunteeringPort.cs,class,TheWatch.Shared.Domain.Ports.VerificationSubmission,class VerificationSubmission (7 members),,,10,
TheWatch.Shared,TheWatch.Shared,./TheWatch.Shared/Domain/Ports/IVolunteeringPort.cs,class,TheWatch.Shared.Domain.Ports.VolunteerProfile,class VolunteerProfile (21 members),#volunteering,,80,
